CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,France,Germany,Spain,Female,Male,No_Card,Yes_Card,Not_Member,Member
1.5941500221312477,-0.5621254574909926,0.6433758438756549,-0.0046172593012521815,-0.9366562785876201,-0.020711573084749427,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2.0706388767913215,-0.277033307598462,0.6433758438756549,-1.2425922628038701,-0.9366562785876201,-1.0240010408397822,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.7054266242717178,0.1981202755557557,0.2795715462661136,-0.10487194199581695,0.8771539134396594,1.365161729016665,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.844856494111025,0.10308955892491216,-0.44803704895296914,-1.2425922628038701,-0.9366562785876201,-0.5132870152791291,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.9173656676462536,1.148427441864191,1.0071801414851964,0.738888385191637,-0.9366562785876201,1.4212717758699618,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.9747464116882814,2.0987346081726264,-1.175645644172052,0.656361084840961,-0.9366562785876201,-0.09555061367941567,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.9049036229965133,0.958366008602504,-1.175645644172052,0.882373848610642,-0.9366562785876201,1.6487348574412555,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.10253273797797278,2.0987346081726264,-0.08423275134342778,1.2791888860142282,-0.9366562785876201,1.0216436712552524,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.3041133279903332,-0.6571561741218361,-0.44803704895296914,0.5270106273209709,0.8771539134396594,0.46776963772902536,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.8531113561856358,-1.1323097572760539,1.3709844390947377,0.5694557525837811,-0.9366562785876201,0.34924806206205206,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.0368971318613345,-0.08697187433677492,-1.175645644172052,0.42949506495444945,-0.9366562785876201,-0.15256733731451558,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.3041133279903332,-0.18200259096761845,-1.175645644172052,0.43560564666754964,0.8771539134396594,1.6440937306011714,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4961539657406426,0.4832124254482863,1.7347887367042791,0.6392833480280251,0.8771539134396594,1.713022053177702,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6743512641851912,-0.277033307598462,-0.08423275134342778,1.1194032550411426,0.8771539134396594,-0.23008585235323573,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.4284147683364394,-0.5621254574909926,-0.08423275134342778,-1.2425922628038701,0.8771539134396594,0.30172942608858205,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.05074047116709519,0.1981202755557557,1.0071801414851964,0.7880468377224047,-0.9366562785876201,1.1209020640767373,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.508616010390383,0.29315099218659924,-1.5394499417815932,0.35032046599839234,-0.9366562785876201,-1.0378934387401144,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.32216384987122354,0.3881817088174428,-1.5394499417815932,0.7823856871595454,-0.9366562785876201,0.23963016030937578,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.06109892452927071,0.5782431420791299,-0.08423275134342778,0.8252826694334291,-0.9366562785876201,-0.218197577406576,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4408768129861798,2.5738881913268443,-0.44803704895296914,-1.2425922628038701,-0.9366562785876201,-1.7057890834794933,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.37395611668210116,1.148427441864191,-0.44803704895296914,-0.5846030643795067,-0.9366562785876201,-0.9202200558083545,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.38221097875671184,-1.1323097572760539,1.3709844390947377,1.22093216156901,0.8771539134396594,0.46737556665319463,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.9851048650504568,-0.5621254574909926,-1.5394499417815932,-0.33556791096473476,0.8771539134396594,1.3777652151164117,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.3511356186701853,1.6235810250184088,1.0071801414851964,0.030291848423260194,-0.9366562785876201,-0.004264501518353695,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4878991036660319,-1.2273404739068974,-0.44803704895296914,0.5228905452829933,-0.9366562785876201,-0.1184074323162469,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.7157850776338933,-0.46709474086014907,-1.5394499417815932,0.4010584773792514,-0.9366562785876201,0.18777813497906753,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8794167401411368,0.3881817088174428,1.7347887367042791,0.32590514706326,0.8771539134396594,1.6888994726753934,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.11289119134014831,-0.3720640242293055,-0.08423275134342778,1.1950021351300428,0.8771539134396594,0.24391829415397182,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2579095384106056,-1.7024940570611151,1.0071801414851964,0.34833999321471065,-0.9366562785876201,-1.4175481970864612,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.6873761023908274,-0.9422483240143668,0.2795715462661136,-1.2425922628038701,-0.9366562785876201,-1.1433890855065278,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.47754065030385634,-1.3223711905377409,-0.08423275134342778,1.309103469732662,0.8771539134396594,-0.7174139179031508,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.3580091860887755,-0.277033307598462,1.3709844390947377,-1.2425922628038701,0.8771539134396594,0.7992652205440145,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.8794167401411368,-1.7024940570611151,-1.5394499417815932,1.6477107850798474,0.8771539134396594,-1.344704228343019,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.14396655142667486,1.5285503083875653,1.0071801414851964,-1.2425922628038701,0.8771539134396594,0.6878538080292539,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.28898489849713216,-0.6571561741218361,1.3709844390947377,-1.2425922628038701,-0.9366562785876201,0.84536039659781,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.1073027141089982,-0.5621254574909926,-0.08423275134342778,0.006778141097553399,-0.9366562785876201,1.646539442918529,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-2.424929882392854,0.1981202755557557,1.7347887367042791,0.7335084727612962,0.8771539134396594,-0.023354494999684672,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.019665111080568624,-0.46709474086014907,-1.5394499417815932,0.3203986046974609,0.8771539134396594,1.2492313795448737,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.109406305396563,-0.277033307598462,-0.8118413465625105,-1.2425922628038701,0.8771539134396594,-1.2814928953802958,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.4926690797970574,-0.46709474086014907,-0.44803704895296914,0.21789919211252387,-0.9366562785876201,1.0372550823821323,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.6273289735053391,0.6732738587099734,-0.44803704895296914,-1.2425922628038701,0.8771539134396594,-1.7011843351088654,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.019665111080568624,3.429164641004436,1.7347887367042791,-1.2425922628038701,0.8771539134396594,0.26165323316297845,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0347935405737696,-1.6074633404302716,-0.8118413465625105,0.7252954783266656,-0.9366562785876201,0.5047728073137318,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8172660199680837,-0.8472176073835233,1.3709844390947377,-1.2425922628038701,0.8771539134396594,0.9090437793651502,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.0424856090924845,0.6732738587099734,-0.44803704895296914,-1.2425922628038701,2.690964105466939,-0.11125793168031647,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.03212715573030898,0.4832124254482863,-0.08423275134342778,-1.2425922628038701,2.690964105466939,1.2978211786811804,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.63558383557995,0.5782431420791299,0.6433758438756549,0.32590514706326,0.8771539134396594,0.8265936319096844,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.306216919277898,-0.277033307598462,1.7347887367042791,-1.2425922628038701,0.8771539134396594,0.17355850491329294,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.2316041544551044,-0.9422483240143668,1.0071801414851964,-1.2425922628038701,0.8771539134396594,1.2644955416451271,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8276244733302592,0.29315099218659924,-0.44803704895296914,-1.2425922628038701,0.8771539134396594,-0.2377810300310078,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3994429995374777,-0.3720640242293055,1.7347887367042791,1.6081815445377443,-0.9366562785876201,0.3765679445042609,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.2730379679038066,0.1981202755557557,1.3709844390947377,0.4203747985684506,-0.9366562785876201,-0.6100462594668788,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.697734555753003,-0.9422483240143668,1.0071801414851964,0.3275283714083369,0.8771539134396594,1.699392659427361,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6204554060867488,-1.6074633404302716,1.0071801414851964,-1.2425922628038701,0.8771539134396594,2.9202235441237798e-05,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.456005242479381,-0.46709474086014907,1.3709844390947377,-1.2425922628038701,0.8771539134396594,-1.6206552841480744,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.1543250047888504,0.10308955892491216,0.2795715462661136,-1.2425922628038701,-0.9366562785876201,1.082732346634161,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.2807300364225215,0.4832124254482863,0.2795715462661136,-1.2425922628038701,0.8771539134396594,1.1752346136568965,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9104921002276634,-0.7521868907526796,1.3709844390947377,0.09444761951698155,-0.9366562785876201,-2.2796113076395145e-15,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.2647831058291958,-0.277033307598462,0.6433758438756549,-1.2425922628038701,0.8771539134396594,-0.68069168061367,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.20611727159972798,2.478857474696001,-1.5394499417815932,-1.2425922628038701,-0.9366562785876201,1.3578797689775952,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.291088489784697,0.6732738587099734,-0.44803704895296914,0.4890400832257993,0.8771539134396594,-1.195072272964241,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.3973394082499129,-0.277033307598462,-1.175645644172052,0.3715245920874703,-0.9366562785876201,-1.0907769416302162,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.46718219694168084,-0.5621254574909926,-0.08423275134342778,1.1847693689662433,-0.9366562785876201,-0.4835477035285957,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.7723473205757965,-0.3720640242293055,1.3709844390947377,0.25875505508191277,-0.9366562785876201,-0.0033680942566363063,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.3614940720323608,-0.8472176073835233,-0.8118413465625105,0.22160574574058195,-0.9366562785876201,-0.6363705206397628,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.1611985722074407,0.008058842294068624,0.6433758438756549,0.5049186361671852,0.8771539134396594,-1.2604026082578665,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9125956915152282,0.29315099218659924,-1.175645644172052,0.37850298508239616,-0.9366562785876201,-0.22359621189772685,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.2579095384106056,-0.277033307598462,1.3709844390947377,0.47476437739849703,-0.9366562785876201,-1.3341506428881749,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.22893776961164386,-0.8472176073835233,1.3709844390947377,0.8978464741727173,0.8771539134396594,-0.4434036273346289,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.18540036487537695,-0.18200259096761845,0.2795715462661136,1.4721788914427762,-0.9366562785876201,0.2784071719143075,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4926690797970574,0.1981202755557557,-1.5394499417815932,-1.2425922628038701,0.8771539134396594,-1.1814658550893455,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.306216919277898,-0.7521868907526796,1.0071801414851964,0.5010943474267215,-0.9366562785876201,1.7420243963173403,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5065124191028181,-0.46709474086014907,-0.44803704895296914,1.7521136897980467,0.8771539134396594,0.3688518796669925,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.8427529028234602,-0.46709474086014907,1.0071801414851964,0.8506562033974128,0.8771539134396594,-1.0706686991234393,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.24755108504843007,0.008058842294068624,0.2795715462661136,0.7012244699056976,-0.9366562785876201,0.008486935294491706,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.06109892452927071,0.008058842294068624,0.2795715462661136,-1.2425922628038701,0.8771539134396594,0.7210685690603137,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3511356186701853,0.8633352919716605,1.7347887367042791,0.8013478326671943,-0.9366562785876201,1.7142439520082369,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.2600131296981704,-1.0372790406452104,-0.8118413465625105,-1.2425922628038701,-0.9366562785876201,1.4621542131521237,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.04725558522351,1.2434581584950346,-1.5394499417815932,-1.2425922628038701,-0.9366562785876201,-1.5840702058726197,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.8427529028234602,0.1981202755557557,0.6433758438756549,-1.2425922628038701,0.8771539134396594,1.2486240853825177,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.24196260781728,-1.4174019071685844,1.3709844390947377,0.4041964092281634,-0.9366562785876201,1.1768693820068095,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.1176611674711738,-0.46709474086014907,-0.8118413465625105,-1.2425922628038701,0.8771539134396594,0.4278873472674127,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.500923941871668,-0.5621254574909926,1.3709844390947377,0.8737680264451961,-0.9366562785876201,0.2661693851654095,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.38221097875671184,-0.08697187433677492,1.3709844390947377,0.7396735554811007,-0.9366562785876201,-1.1145820373081807,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.37185252539453634,-1.3223711905377409,-1.5394499417815932,-1.2425922628038701,0.8771539134396594,-1.4478977620136124,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.4387732216986149,0.008058842294068624,0.6433758438756549,0.7761842165272529,0.8771539134396594,0.4311060585457967,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6329174507364892,1.0533967252333476,-0.08423275134342778,1.1007092480175162,0.8771539134396594,-1.1262031306729499,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.9587994810949558,-0.46709474086014907,-0.08423275134342778,-0.21299336792218165,-0.9366562785876201,1.186058513767556,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.13571168935206418,0.10308955892491216,-1.175645644172052,0.9158271163875226,-0.9366562785876201,-0.11275623725485305,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.6847097175473668,0.8633352919716605,-1.175645644172052,2.204494525087348,-0.9366562785876201,-0.4261348201017153,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.7365019843582443,-0.3720640242293055,-1.5394499417815932,0.8515783539618872,0.8771539134396594,-1.5848573036663063,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0969442607468227,0.4832124254482863,1.7347887367042791,0.9803386804033491,-0.9366562785876201,1.5648057250337872,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.13360809806449936,-0.46709474086014907,0.6433758438756549,-1.2425922628038701,0.8771539134396594,1.406121448788963,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.3304187119458342,0.3881817088174428,-0.08423275134342778,0.7927361884357503,-0.9366562785876201,1.6305033262152233,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.480207035147317,1.2434581584950346,-1.175645644172052,-1.2425922628038701,-0.9366562785876201,1.035314839324586,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1564285960764152,-0.9422483240143668,1.0071801414851964,0.9940019372324641,0.8771539134396594,0.7211665646502841,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.001051795643782416,-0.18200259096761845,-0.08423275134342778,0.48732435272097485,-0.9366562785876201,-1.30802933528173,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.8794167401411368,0.4832124254482863,1.3709844390947377,0.7091200000193774,-0.9366562785876201,-0.43179019259500845,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0762273540224716,-0.6571561741218361,0.6433758438756549,-1.2425922628038701,0.8771539134396594,-0.1761938477787865,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.1922739322939673,0.8633352919716605,1.3709844390947377,-1.2425922628038701,-0.9366562785876201,0.8746398427200994,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6826061262598019,0.29315099218659924,1.0071801414851964,-1.2425922628038701,0.8771539134396594,1.4126170072729964,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.1508401188452653,-0.18200259096761845,-1.175645644172052,0.8211617787751742,-0.9366562785876201,-0.017356224971326814,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.37395611668210116,0.3881817088174428,0.2795715462661136,-1.2425922628038701,0.8771539134396594,0.16358419001514654,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5790215926380468,1.7186117416492523,0.6433758438756549,-1.2425922628038701,-0.9366562785876201,-1.4221057752885597,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.1176611674711738,-0.5621254574909926,0.6433758438756549,-1.2425922628038701,0.8771539134396594,-0.2897552452443694,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.6639928108230158,-1.0372790406452104,-1.175645644172052,-1.2425922628038701,0.8771539134396594,-0.13186781413433007,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.0424856090924845,3.239103207742749,0.2795715462661136,0.3303237717076949,-0.9366562785876201,0.0883578666714859,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.1978624095251173,-0.5621254574909926,-0.44803704895296914,0.7506033523241151,-0.9366562785876201,0.22704703919013824,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6929645796219774,-1.6074633404302716,0.2795715462661136,0.3917950852041331,-0.9366562785876201,-0.2601113181888691,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.5527162086825457,0.958366008602504,0.6433758438756549,0.5041465655262171,-0.9366562785876201,-0.9141309266361877,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7343983930706796,-0.277033307598462,-1.175645644172052,-1.2425922628038701,0.8771539134396594,0.12766297529235002,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5583046859136956,-1.4174019071685844,0.6433758438756549,0.5854429840904647,-0.9366562785876201,1.0941410872107178,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.3635976633199256,0.1981202755557557,1.3709844390947377,0.5204139030970305,-0.9366562785876201,1.6858826706054737,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.17504191151320142,0.008058842294068624,-1.175645644172052,-1.2425922628038701,0.8771539134396594,-1.0255964717059767,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
